policy,n_seeds,hit_rate_mean,hit_rate_ci95,edge_hit_rate_mean,edge_hit_rate_ci95,coop_hit_rate_mean,coop_hit_rate_ci95,cloud_fetch_rate_mean,cloud_fetch_rate_ci95,deadline_satisfaction_mean,deadline_satisfaction_ci95,avg_latency_ms_mean,avg_latency_ms_ci95,p95_latency_ms_mean,p95_latency_ms_ci95,p99_latency_ms_mean,p99_latency_ms_ci95,avg_energy_mean,avg_energy_ci95,cache_evictions_mean,cache_evictions_ci95,load_imbalance_mean,load_imbalance_ci95
DCCC_HASH,3,0.5071111111111111,0.008502402565317377,0.3370555555555556,0.1011704357586985,0.17005555555555554,0.09558137408305521,0.4928888888888889,0.008502402565317414,0.5071111111111111,0.008502402565317377,92.40484410794947,3.551851388295708,176.71666666666667,3.505051132928658,180.0,1.5184730268705295,69.89871722222222,1.6116260311239987,2966.6666666666665,52.83928000182357,2.056692826065633,0.23774028312169967
DCCC_NEAREST,3,0.5492222222222223,0.03861504606647585,0.0861111111111111,0.017220976585777627,0.4631111111111112,0.055725903589481623,0.4507777777777778,0.038615046066475804,0.5492222222222223,0.03861504606647585,93.90111490680471,4.035224786247472,176.01666666666665,0.8003333333333368,180.275,1.775080937121837,66.21774388888889,5.220079659291889,2713.6666666666665,231.6902763988549,1.8944906041028566,0.15648399499584403
DEADLINE_DCCC,3,0.5492777777777778,0.04048397512566306,0.4207222222222222,0.04520541598711267,0.12855555555555556,0.005117777777777767,0.45072222222222225,0.04048397512566313,0.5492777777777778,0.04048397512566306,86.24714533282425,6.207622937535261,175.82500000000002,0.960616642232135,180.275,1.775080937121837,66.27942944444443,5.455554832650808,2712.0,243.96292505214805,1.815548410974176,0.150333108138814
DEADLINE_HEURISTIC,3,0.5492777777777778,0.04048397512566306,0.4207222222222222,0.04520541598711267,0.12855555555555556,0.005117777777777767,0.45072222222222225,0.04048397512566313,0.5492777777777778,0.04048397512566306,86.24714533282425,6.207622937535261,175.82500000000002,0.960616642232135,180.275,1.775080937121837,66.27942944444443,5.455554832650808,2712.0,243.96292505214805,1.815548410974176,0.150333108138814
DEADLINE_NO_OVERLAP,3,0.5532777777777778,0.04298712129848732,0.4247222222222222,0.04847830676870319,0.12855555555555556,0.005671637471219239,0.44672222222222224,0.04298712129848734,0.5532777777777778,0.04298712129848732,85.77427425065783,6.291894752747141,175.82500000000002,0.960616642232135,180.275,1.775080937121837,66.01395833333333,5.580361434937343,2689.3333333333335,258.8296905517431,1.8340385315983214,0.20590034430126808
LFU,3,0.22799999999999998,0.01714403600003134,0.22799999999999998,0.01714403600003134,0.0,0.0,0.7719999999999999,0.017144036000031296,0.22799999999999998,0.01714403600003134,123.06295748621899,3.747889345680039,180.1,1.8716460669688568,181.71666666666667,0.7927978585014275,97.74263666666667,5.147175596701892,4485.0,223.13891995794907,1.9369360403039118,0.2650454984561743
LRU,3,0.13155555555555556,0.02459732274902603,0.13155555555555556,0.02459732274902603,0.0,0.0,0.8684444444444445,0.024597322749026023,0.13155555555555556,0.02459732274902603,134.3891215044043,4.118024272484526,180.1,1.8716460669688568,181.71666666666667,0.7927978585014275,101.75220555555556,7.391335005831938,5113.333333333333,153.550013278338,1.8610967637869849,0.21927695887511384
